Paran&aacute; | Todos os Munic&iacute;pios
Munic&iacute;pio [-],C&oacute;digo [-],Gent&iacute;lico [-],Prefeito [2021],&Aacute;rea Territorial - km&sup2; [2022],Popula&ccedil;&atilde;o residente - pessoas [2022],Densidade demogr&aacute;fica - hab/km&sup2; [2022],Escolariza&ccedil;&atilde;o &lt;span&gt;6 a 14 anos&lt;/span&gt; - % [2010],IDHM &lt;span&gt;&Iacute;ndice de desenvolvimento humano municipal&lt;/span&gt; [2010],Mortalidade infantil - &oacute;bitos por mil nascidos vivos [2020],Receitas realizadas - R$ (&times;1000) [2017],Despesas empenhadas - R$ (&times;1000) [2017],PIB per capita - R$ [2020],
Tr&ecirc;s Barras do Paran&aacute;,4127858,tribarrense,GERSO FRANCISCO GUSSO,505.505,11135,22.03,98.3,0.681,14.08,46330.26474,41646.36392,36123.93,
Tunas do Paran&aacute;,4127882,tunense,MARCO ANTONIO BALD&Atilde;O,668.478,6219,9.30,97.4,0.611,8.55,24012.12047,18836.31208,13586.44,
Tuneiras do Oeste,4127908,tuneirense,TAKETOSHI SAKURADA,698.871,8067,11.54,97.7,0.695,11.11,29703.10854,22943.53533,29884.99,
Tup&atilde;ssi,4127957,tup&atilde;ssiense,LUIZ CARLOS BELETTI,299.769,8077,26.94,98.5,0.730,-,34527.4197,29925.62429,50939.40,
Turvo,4127965,turvense,JERONIMO GADENS DO ROSARIO,938.966,14231,15.16,97.5,0.672,-,53288.80341,39539.11264,41507.81,
Ubirat&atilde;,4128005,ubiratense,FABIO DE OLIVEIRA DALECIO,652.581,24749,37.92,97.7,0.739,3.04,82142.45535,71666.22017,76598.44,
Umuarama,4128104,umuaramense,CELSO LUIZ POZZOBOM,1234.537,117095,94.85,97.9,0.761,14.61,370494.05567,308787.62195,32636.50,
Uni&atilde;o da Vit&oacute;ria,4128203,uni&atilde;o-vitoriense,BACHIR ABBAS,719.998,55033,76.43,98.2,0.740,6.39,185584.80326,165968.53782,27890.16,
Uniflor,4128302,uniflorense,JOSE BASSI NETO,94.819,2136,22.53,98.3,0.720,-,16685.73569,14691.4441,40168.00,
Ura&iacute;,4128401,uraiense,ANGELO TARANTINI FILHO,237.810,10406,43.76,98.6,0.721,-,24200.98516,23464.275,29446.55,
Wenceslau Braz,4128500,brazense,ATAHYDE FERREIRA DOS SANTOS JUNIOR,397.916,19188,48.22,98.2,0.687,6.54,54349.14374,49337.14724,32072.85,
Ventania,4128534,ventaniense,JOS&Eacute; LUIZ BITTENCOURT,819.334,9681,11.82,95.7,0.650,25,31377.76781,26349.01334,26521.57,
Vera Cruz do Oeste,4128559,vera-cruzense,MARCOS VILAS BOAS PESCADOR,327.090,8215,25.12,97.7,0.699,-,28854.28413,23401.88872,39547.46,
Ver&ecirc;,4128609,vereense,ADEMILSO ROSIN,311.801,7932,25.44,98.1,0.720,11.49,34659.27348,31170.78262,58220.58,
Alto Para&iacute;so,4128625,altoparaisense,DERCIO JARDIM JUNIOR,967.772,3055,3.16,99.4,0.678,30.3,26384.37245,22969.20498,38852.91,
Doutor Ulysses,4128633,ulyssense,MOISEIS BRANCO DA SILVA,777.482,5697,7.33,94.4,0.546,-,20683.23057,15683.6924,16125.19,
Virmond,4128658,virmondense,NEIMAR GRANOSKI,249.094,3811,15.30,99.5,0.722,19.23,17839.87906,15455.71253,43420.66,
Vitorino,4128708,vitorinense,MARCIANO VOTTRI,308.218,9706,31.49,97.4,0.702,-,27644.17905,24484.02504,64743.24,
Xambr&ecirc;,4128807,xambrense,DECIO JARDIM,359.712,5798,16.12,98.6,0.706,-,21321.47699,17509.37545,22791.28,

<table class="fontes-container"><tr><th>Notas:</th></tr><tr><td>Escolariza&ccedil;&atilde;o <span>6 a 14 anos</span>: [população residente no município de 6 a 14 anos de idade matriculada no ensino regular/total de população residente no município de 6 a 14 anos de idade] x 100</td></tr><tr><th>Fontes:</th></tr><tr><td>Área Territorial: Área territorial brasileira 2022. Rio de Janeiro: IBGE, 2023</td></tr><tr><td>População residente: Censo 2022: População e Domicílios - Primeiros Resultados</td></tr><tr><td>Densidade demogr&aacute;fica: Censo 2022: População e Domicílios - Primeiros Resultados</td></tr><tr><td>Escolariza&ccedil;&atilde;o <span>6 a 14 anos</span>: IBGE, Censo Demográfico 2010</td></tr><tr><td>IDHM <span>&Iacute;ndice de desenvolvimento humano municipal</span>: Programa das Nações Unidas para o Desenvolvimento - PNUD</td></tr><tr><td>Mortalidade infantil: Ministério da Saúde, Departamento de Informática do Sistema Único de Saúde - DATASUS 2017</td></tr><tr><td>Receitas realizadas: Contas anuais. Receitas orçamentárias realizadas (Anexo I-C) 2017 e Despesas orçamentárias empenhadas (Anexo I-D) 2017. In: Brasil. Secretaria do Tesouro Nacional, Siconfi: Sistema de Informações Contábeis e Fiscais do Setor Público Brasileiro. Brasília, DF, [2018]. Disponível em: https://siconfi.tesouro.gov.br/siconfi/pages/public/consulta_finbra/finbra_list.jsf. Acesso em: set. 2018</td></tr><tr><td>Despesas empenhadas: Contas anuais. Receitas orçamentárias realizadas (Anexo I-C) 2017 e Despesas orçamentárias empenhadas (Anexo I-D) 2017. In: Brasil. Secretaria do Tesouro Nacional, Siconfi: Sistema de Informações Contábeis e Fiscais do Setor Público Brasileiro. Brasília, DF, [2018]. Disponível em: https://siconfi.tesouro.gov.br/siconfi/pages/public/consulta_finbra/finbra_list.jsf. Acesso em: set. 2018</td></tr><tr><td>PIB per capita: IBGE, em parceria com os Órgãos Estaduais de Estatística, Secretarias Estaduais de Governo e Superintendência da Zona Franca de Manaus - SUFRAMA</td></tr></table>
