Rio Grande do Sul | Todos os Munic&iacute;pios
Munic&iacute;pio [-],C&oacute;digo [-],Gent&iacute;lico [-],Prefeito [2021],&Aacute;rea Territorial - km&sup2; [2022],Popula&ccedil;&atilde;o residente - pessoas [2022],Densidade demogr&aacute;fica - hab/km&sup2; [2022],Escolariza&ccedil;&atilde;o &lt;span&gt;6 a 14 anos&lt;/span&gt; - % [2010],IDHM &lt;span&gt;&Iacute;ndice de desenvolvimento humano municipal&lt;/span&gt; [2010],Mortalidade infantil - &oacute;bitos por mil nascidos vivos [2020],Receitas realizadas - R$ (&times;1000) [2017],Despesas empenhadas - R$ (&times;1000) [2017],PIB per capita - R$ [2020],
Santa Tereza,4317251,santa-terezense,GISELE CAUMO,73.669,1505,20.43,98.6,0.746,111.11,12244.14151,10447.96197,24975.26,
Santa Vit&oacute;ria do Palmar,4317301,vitoriense,WELLINGTON BACELO DOS SANTOS,5206.977,30983,5.95,98.5,0.712,11.3,129295.56665,107901.64448,38821.26,
Santiago,4317400,santiaguense,TIAGO G&Ouml;RSKI LACERDA,2414.195,48938,20.27,98.9,0.766,7.71,138856.28029,117755.05563,29776.46,
Santo &Acirc;ngelo,4317509,santo-angelense ou angelopolitano,JACQUES GON&Ccedil;ALVES BARBOSA,679.340,76917,113.22,99,0.772,2.93,200461.5133,169399.67874,35123.12,
Santo Ant&ocirc;nio do Palma,4317558,palmense,GILBERTO SZIMAINSKI,126.094,2091,16.58,99.2,0.764,38.46,16295.85205,13156.34571,35939.59,
Santo Ant&ocirc;nio da Patrulha,4317608,patrulhense,RODRIGO GOMES MASSULO,1049.583,42942,40.91,96.9,0.717,11.06,146703.97966,110134.54747,32496.04,
Santo Ant&ocirc;nio das Miss&otilde;es,4317707,santo-antoniense,FELISBERTO DOS SANTOS FERREIRA,1710.869,10300,6.02,97.3,0.686,18.52,44915.45402,40358.88377,40561.62,
Santo Ant&ocirc;nio do Planalto,4317756,santo-antoniense,&Eacute;LIO GILBERTO LUZ DE FREITAS,203.440,2089,10.27,99.2,0.759,-,19140.35489,13838.66972,53290.84,
Santo Augusto,4317806,santo-augustense,LILIAN FONTOURA DEPIERE,467.775,13902,29.72,97.7,0.739,-,46494.44697,41360.59522,44421.51,
Santo Cristo,4317905,santo-cristense,ADAIR PHILIPPSEN,367.202,15320,41.72,99.8,0.738,-,54368.23166,43788.20595,44971.06,
Santo Expedito do Sul,4317954,expeditense,VANTUIR DUTRA,125.595,2349,18.70,98.9,0.732,-,13880.85673,12613.43586,36866.10,
S&atilde;o Borja,4318002,s&atilde;o borjense,EDUARDO BONOTTO,3616.690,59676,16.50,97.5,0.736,4.13,180337.80231,164521.13979,33275.00,
S&atilde;o Domingos do Sul,4318051,s&atilde;o-dominguense,FERNANDO PERIN,78.670,2754,35.01,99.1,0.763,-,15424.567,13259.6596,27722.35,
S&atilde;o Francisco de Assis,4318101,assisense,PAULO RENATO CORTELINI,2506.975,17618,7.03,98,0.675,28.37,60086.3991,50295.42236,25227.91,
S&atilde;o Francisco de Paula,4318200,serrano,MARCOS ANDR&Eacute; AGUZZOLLI,3317.794,21893,6.60,96.8,0.685,4.15,66358.75241,54502.29863,36375.06,
S&atilde;o Gabriel,4318309,gabrielense,LUCAS GON&Ccedil;ALVES MENEZES,5053.460,58487,11.57,96.9,0.699,8.22,162022.34141,154465.55679,31028.01,
S&atilde;o Jer&ocirc;nimo,4318408,jeronimense,EVANDRO AGIZ HEBERLE,935.596,21028,22.48,96,0.696,19.16,63031.77972,50246.2311,25124.51,
S&atilde;o Jo&atilde;o da Urtiga,4318424,urtiguense,CEZAR OLIMPIO ZANDONA,171.029,4461,26.08,98.7,0.694,20.83,20518.25832,16522.65561,31261.14,
S&atilde;o Jo&atilde;o do Pol&ecirc;sine,4318432,polesinense,MATIONE SONEGO,78.320,2649,33.82,99,0.748,-,15066.59188,12942.99243,36711.75,
S&atilde;o Jorge,4318440,s&atilde;o-jorgense,DANILO SALVALAGGIO,125.620,2912,23.18,98.4,0.732,-,14707.80861,12438.12873,32556.22,
S&atilde;o Jos&eacute; das Miss&otilde;es,4318457,s&atilde;o-josezense,GILMAR WEBER TOLFO,98.125,2362,24.07,99,0.651,27.78,14575.06918,13126.61417,21881.11,
S&atilde;o Jos&eacute; do Herval,4318465,hervalense,JOVANI BOZETTI,102.912,1902,18.48,95.3,0.717,-,16469.9442,13874.17627,26161.62,
S&atilde;o Jos&eacute; do Hort&ecirc;ncio,4318481,hortenciense,ESTER ELISA DILL KOCH,63.709,4447,69.80,99.5,0.707,-,23081.31558,13689.07408,22929.37,
S&atilde;o Jos&eacute; do Inhacor&aacute;,4318499,inhacoraense,GILBERTO PEDRO HAMMES,77.732,2406,30.95,99.5,0.747,-,19512.04774,14829.08496,57734.59,
S&atilde;o Jos&eacute; do Norte,4318507,nortense,FABIANY ZOGBI ROIG,1071.824,25443,23.74,96.6,0.623,13.16,76082.11907,66830.98853,16727.12,
S&atilde;o Jos&eacute; do Ouro,4318606,ourense,ANTONIO JOS&Eacute; BIANCHIN,335.287,6834,20.38,100,0.755,14.29,24464.90559,21289.70819,44668.21,
S&atilde;o Jos&eacute; do Sul,4318614,s&atilde;o josense do sul,JULIANE MARIA BENDER,54.764,2285,41.72,96.7,0.725,-,16595.33801,14639.88263,31164.58,
S&atilde;o Jos&eacute; dos Ausentes,4318622,ausentino,ERNESTO VALIM BOEIRA,1173.907,4172,3.55,98.5,0.663,-,21706.33686,17801.1535,32774.28,
S&atilde;o Leopoldo,4318705,leopoldense,ARY JOS&Eacute; VANAZZI,103.009,217410,2110.59,96.8,0.739,6.86,823933.21728,683237.36073,41037.55,
S&atilde;o Louren&ccedil;o do Sul,4318804,lourenciano,RUDINEI HARTER,2036.125,41989,20.62,97.6,0.687,2.35,131236.72515,119778.02963,25869.39,
S&atilde;o Luiz Gonzaga,4318903,s&atilde;o-luizense,SIDNEY LUIZ BRONDANI,1295.522,34752,26.82,98.8,0.741,8.13,110383.98695,85442.15973,43000.30,
S&atilde;o Marcos,4319000,s&atilde;o-marquense,EVANDRO CARLOS KUWER,256.159,21084,82.31,98.4,0.768,9.17,78979.18958,57990.23501,44728.69,
S&atilde;o Martinho,4319109,s&atilde;o-martinhense,JEANCARLO HUNHOFF,171.245,5481,32.01,99.1,0.726,-,26942.50542,22407.68896,51180.41,
S&atilde;o Martinho da Serra,4319125,martinhense,ROBSON FLORES DA TRINDADE,669.547,2822,4.21,99.8,0.652,-,15510.06393,15293.59793,48539.76,
S&atilde;o Miguel das Miss&otilde;es,4319158,miguelino,JOSE ROBERTO,1228.447,7056,5.74,97.2,0.667,12.2,39979.40595,30007.49154,53818.51,
S&atilde;o Nicolau,4319208,s&atilde;o-nicolauense,RICARDO MIGUEL KLEIN,485.588,5118,10.54,96.8,0.645,-,22770.00983,18296.80815,35627.92,
S&atilde;o Paulo das Miss&otilde;es,4319307,paulista-das-miss&otilde;es,OBERDAN LUIS RHODEN,223.942,5846,26.10,98.5,0.692,21.74,24483.26964,22144.81324,30743.03,
S&atilde;o Pedro da Serra,4319356,s&atilde;o-pedrense,ISABEL CORETE JONER CORNELIUS,35.207,3548,100.78,98.3,0.739,-,21641.92476,15750.04191,21902.03,
S&atilde;o Pedro das Miss&otilde;es,4319364,s&atilde;o pedrense,ANTONIO REGINALDO FERREIRA DA SILVA,79.894,1757,21.99,99,0.664,-,13206.66083,9277.51503,33001.50,
S&atilde;o Pedro do Buti&aacute;,4319372,s&atilde;o-butiaiense,JOS&Eacute; HENRIQUE HEBERLE,107.559,3070,28.54,100,0.763,-,19555.63688,17325.79559,42693.09,
S&atilde;o Pedro do Sul,4319406,s&atilde;o-pedrense,ZIANIA MARIA BOLZAN,873.394,15577,17.84,97.2,0.709,17.24,49458.84891,42186.30651,24883.40,
S&atilde;o Sebasti&atilde;o do Ca&iacute;,4319505,caiense,J&Uacute;LIO CESAR CAMPANI,114.293,24428,213.73,99.2,0.739,10.27,86031.93272,69340.08059,29458.80,
S&atilde;o Sep&eacute;,4319604,sepense,JO&Atilde;O LUIZ DOS SANTOS VARGAS,2204.779,21219,9.62,97.3,0.708,12.4,81659.2101,69739.42279,34938.71,
S&atilde;o Valentim,4319703,valentinense,CLAUDIMIR PANIZ,154.450,3264,21.13,99.1,0.720,-,16532.06455,14004.72196,31344.69,
S&atilde;o Valentim do Sul,4319711,s&atilde;o-valentinense,GERI ANGELO MACAGNAN,91.898,2207,24.02,98,0.764,43.48,16017.68054,12034.63806,29266.79,
S&atilde;o Val&eacute;rio do Sul,4319737,s&atilde;o-valerense,IDILIO JOS&Eacute; SPERONI,107.402,2543,23.68,94.3,0.642,22.73,19042.67537,11951.28836,23302.24,
S&atilde;o Vendelino,4319752,s&atilde;o-vendelinense,MARL&Iacute; LOURDES OPPERMANN WEISSHEIMER,31.935,2251,70.49,100,0.754,-,18520.06238,14174.1606,31579.26,
S&atilde;o Vicente do Sul,4319802,vicentino,FERNANDO DA ROSA PAHIM,1174.822,8097,6.89,98.2,0.685,12.82,33015.25445,26139.49681,53112.21,
Sapiranga,4319901,sapiranguense,CARINA PATR&Iacute;CIA NATH CORREA,136.473,75648,554.31,97.6,0.711,5.24,242237.51286,197811.40033,39772.41,
Sapucaia do Sul,4320008,sapucaiense,VOLMIR RODRIGUES,58.247,132107,2268.05,97.4,0.726,8.59,410795.09105,342724.51214,24638.78,
Sarandi,4320107,sarandiense,NILTON DEBASTIANI,351.717,22851,64.97,98.2,0.777,3.31,69050.86082,58763.83741,41369.28,
Seberi,4320206,seberiense,ADILSON ADAM BALESTRIN,300.827,11950,39.72,98.1,0.723,20.73,38883.94791,35658.57674,43870.11,
Sede Nova,4320230,sede-novense,LEANDRO CORTELETTI BAUNGRAT,119.312,2704,22.66,99,0.712,-,18281.84249,13463.77569,41601.97,
Segredo,4320263,segredense,VALDIR JOS&Eacute; RODRIGUES,245.170,6009,24.51,98.5,0.659,-,25044.74417,20375.54868,15020.64,
Selbach,4320305,selbaquense,MICHAEL KUHN,176.471,5107,28.94,99.7,0.777,-,26094.67194,20502.42337,42650.64,
Senador Salgado Filho,4320321,salgadofilhense,MARIO ALDIR KLEIN,147.068,2673,18.18,96.9,0.693,-,16026.21241,13551.10027,34447.40,
Sentinela do Sul,4320354,sentinelense,JOSE FLAVIO RAPHAELLI TRESCASTRO,282.130,5306,18.81,99.5,0.671,-,17498.88179,12382.56452,16363.88,
Serafina Corr&ecirc;a,4320404,serafinense,VALDIR BIANCHET,163.310,16961,103.86,97.9,0.760,-,67939.37413,50366.82689,36843.36,
S&eacute;rio,4320453,seriense,SIDINEI MOISES DE FREITAS,98.131,1941,19.78,97,0.652,-,16022.37841,12783.1598,25443.14,
Sert&atilde;o,4320503,sertanense,EDSON LUIZ ROSSATTO,440.631,5541,12.58,97.4,0.751,-,24975.6447,20858.82367,54689.86,
Sert&atilde;o Santana,4320552,sertanense,IRIO MIGUEL STEIN,252.013,5863,23.26,97.8,0.689,-,23041.61208,18652.36812,45407.16,
Sete de Setembro,4320578,setembrense,M&Aacute;RCIO POLITOWSKI,129.238,1830,14.16,99.1,0.683,-,15185.75398,11705.49068,32455.09,
Severiano de Almeida,4320602,severianense,MILTO VENDRUSCOLO,167.598,3406,20.32,97.7,0.752,-,18105.49368,15538.26743,33606.67,
Silveira Martins,4320651,sillveirense,FERNANDO LUIZ CORDERO,119.285,2149,18.02,99.2,0.742,-,16691.00979,12786.55635,24488.20,
Sinimbu,4320677,sinimbuense,SANDRA MARISA ROESCH BACKES,510.213,8578,16.81,97.2,0.631,-,31098.90903,27519.72514,18540.12,
Sobradinho,4320701,sobradinhense,ARMANDO MAYERHOFER,128.823,14226,110.43,97.6,0.743,14.42,47243.6008,36513.50986,25357.93,
Soledade,4320800,soledadense,MARILDA BORGES CORBELINI,1215.056,29991,24.68,96.3,0.731,10.72,91170.41474,78970.20957,28746.30,
Taba&iacute;,4320859,tabaiense,ARSENIO PEREIRA CARDOSO,94.754,4461,47.08,100,0.701,15.87,17034.11143,15246.40653,23405.83,
Tapejara,4320909,tapejarense,EVANIR WOLFF,238.082,24557,103.15,98.6,0.760,3,82299.29728,65260.46542,52608.60,
Tapera,4321006,taperense,VOLMAR HELMUT KUHN,179.935,10592,58.87,99,0.747,16,40152.86985,33062.24589,40801.87,
Tapes,4321105,tapense,LUIZ CARLOS COUTINHO GARCEZ,805.452,14659,18.20,97.8,0.695,24.1,53514.17211,45269.76201,24275.69,
Taquara,4321204,taquarense,SIRLEI TERESINHA BERNARDES DA SILVEIRA,452.572,53242,117.64,97.1,0.727,11.9,137620.97037,127511.93322,24375.74,
Taquari,4321303,taquariense,ANDRE LUIS BARCELLOS BRITO,349.967,25198,72.00,97.2,0.733,3.66,70999.08046,54766.11466,31848.36,
Taquaru&ccedil;u do Sul,4321329,taquara&ccedil;usense,LUIZ BLANCO ALVES,76.917,3119,40.55,98.4,0.739,-,16734.76772,14411.14608,46966.84,
Tavares,4321352,tavarense,GARDEL MACHADO DE ARAUJO,610.106,5212,8.54,95.3,0.656,-,18141.47501,15330.36813,16958.37,
Tenente Portela,4321402,portelense,ROSEMAR ANTONIO SALA,337.495,14497,42.95,96.7,0.708,5.1,46631.24063,39270.34335,37700.89,
Terra de Areia,4321436,terrareense,ALUISIO CURTINOVE TEIXEIRA,142.304,10286,72.28,98.5,0.689,23.08,34061.95195,28441.73721,22311.85,
Teut&ocirc;nia,4321451,teutoniense,CELSO ALO&Iacute;SIO FORNECK,177.795,32797,184.47,99.4,0.747,12.29,110157.34771,90968.10686,42863.52,
Tio Hugo,4321469,tio-huguense,GILSO PAZ,113.944,3267,28.67,91.6,0.742,-,16434.35817,14351.30066,33462.51,
Tiradentes do Sul,4321477,tiradentense,ALCEU DIEL,236.653,5129,21.67,98.8,0.689,-,19060.10047,16642.4487,25481.13,
Toropi,4321493,toropiense,LAURO SCHERER,198.316,2554,12.88,98,0.683,40,15554.63947,12731.786,24327.71,
Torres,4321501,torrense,CARLOS ALBERTO MATOS DE SOUZA,161.627,41751,258.32,98.4,0.762,14.23,169908.10708,125784.96908,31811.28,
Tramanda&iacute;,4321600,tramandaiense,LUIZ CARLOS GAUTO DA SILVA,142.878,54387,380.65,97.5,0.719,11.94,170036.58412,138712.80862,21890.72,
Travesseiro,4321626,travesseirense,GILMAR LUIZ SOUTHIER,80.681,2152,26.67,97.5,0.701,-,15671.3459,12121.60917,28890.34,
Tr&ecirc;s Arroios,4321634,tr&ecirc;s-arroiense,CARLOS FLORENCIO BURILLE,148.601,2591,17.44,100,0.791,-,20530.11758,15393.23231,39227.49,
Tr&ecirc;s Cachoeiras,4321667,tr&ecirc;s cachoeirense,FL&Aacute;VIO RAUPP LIPERT,251.483,10962,43.59,97.5,0.718,-,30345.04904,27135.62204,24068.29,
Tr&ecirc;s Coroas,4321709,tr&ecirc;s-coroense,ALCINDO DE AZEVEDO,165.285,24425,147.78,98.9,0.710,3.58,78753.17215,65554.09467,26860.54,
Tr&ecirc;s de Maio,4321808,tr&ecirc;s-maiense,MARCOS VINICIUS BENEDETTI CORSO,421.461,24916,59.12,98.8,0.759,3.21,82018.4481,67636.02646,48012.33,
Tr&ecirc;s Forquilhas,4321832,forquilhense,LORACI KLIPPEL MELO GERMANN,217.386,2760,12.70,96,0.662,-,18604.03153,14653.95998,21672.52,
Tr&ecirc;s Palmeiras,4321857,tr&ecirc;s-palmeirense,CLAUMIR CESAR DE OLIVEIRA,180.599,4716,26.11,98.4,0.703,-,25913.25681,21359.50589,31268.66,
Tr&ecirc;s Passos,4321907,tr&ecirc;s-passense,ARLEI LUIS TOMAZONI,268.902,25436,94.59,98.9,0.768,3.36,75393.39149,69032.23258,38698.57,
Trindade do Sul,4321956,trindadense,ELIAS MIGUEL SEGALLA,268.417,7556,28.15,98.9,0.687,-,26409.18909,21705.86734,37220.05,
Triunfo,4322004,triunfense,MURILO MACHADO SILVA,817.625,27498,33.63,98.3,0.733,10.07,295042.39599,227491.58358,241634.52,
Tucunduva,4322103,tucunduvense,JONAS FERNANDO HAUSCHILD,181.198,5542,30.59,100,0.747,-,24542.487,20325.36877,41219.55,
Tunas,4322152,tunense,PAULO HENRIQUE REUTER,217.302,3681,16.94,98.3,0.657,-,18186.33017,15617.89592,15547.76,
Tupanci do Sul,4322186,tupancisense,FERNANDO LUIZ FAVRETTO,135.243,1374,10.16,98.7,0.694,-,12541.95982,10855.36726,41568.02,
Tupanciret&atilde;,4322202,tupanciretanense,GUSTAVO HERTER TERRA,2253.234,20005,8.88,97.9,0.709,13.1,95314.40634,74158.86997,49316.66,
Tupandi,4322251,tupandiense,BRUNO JUNGES,59.447,5029,84.60,98.8,0.718,-,39076.8973,29898.76859,102800.57,
Tuparendi,4322301,tuparendiense,LEONEL FERNANDO PETRY,307.710,8363,27.18,99.7,0.728,-,30477.9963,24110.69469,40775.60,
Turu&ccedil;u,4322327,turu&ccedil;uense,IVAN EDUARDO SCHERDIEN,253.635,3419,13.48,99.3,0.629,-,17276.93865,15930.10446,27908.26,
Ubiretama,4322343,ubiretamense,RODRIGO DANIEL BLOCH,125.876,1994,15.84,99.3,0.700,-,15684.20272,11469.78368,36603.09,
Uni&atilde;o da Serra,4322350,uni&atilde;o-serrense,CEZER GASTALDO,131.154,1170,8.92,98.5,0.733,-,13497.07146,11127.85348,47873.00,
Unistalda,4322376,unistaldense,JOS&Eacute; GILNEI MANARA MANZONI,602.387,1995,3.31,99.5,0.649,-,14251.60937,12973.82373,38003.91,
Uruguaiana,4322400,uruguaianense,RONNIE PETERSON COLPO MELLO,5702.098,117210,20.56,97.6,0.744,14.99,260960.88969,238532.8977,22387.44,
Vacaria,4322509,vacariense,AMADEU DE ALMEIDA BOEIRA,2124.492,64187,30.21,97.1,0.721,9.93,183509.55114,166734.12383,38182.03,
Vale Verde,4322525,valeverdense,CARLOS GUSTAVO SCHUCH,329.727,3150,9.55,99,0.646,31.25,15584.3668,14566.60007,23699.52,
Vale do Sol,4322533,vale-solense,MAIQUEL EVANDRO LAUREANO SILVA,328.275,9617,29.30,98.6,0.624,-,37093.5944,27843.44855,18615.48,
Vale Real,4322541,vale-realense,PEDRO KASPARY,45.085,6058,134.37,98.4,0.737,24.69,23496.35164,18689.41281,25414.27,
Vanini,4322558,vaninense,FLAVIO GABRIEL DA SILVA,64.905,2004,30.88,99.1,0.757,-,14325.6364,12242.60786,30802.78,
Ven&acirc;ncio Aires,4322608,ven&acirc;ncio-airense,JARBAS DANIEL DA ROSA,772.588,68653,88.86,97.3,0.712,7.82,270616.60204,191959.83872,51005.94,
Vera Cruz,4322707,vera-cruzense,GILSON ADRIANO BECKER,309.621,26710,86.27,99,0.737,-,91512.4362,71010.89768,27546.39,
Veran&oacute;polis,4322806,veranense,WALDEMAR DE CARLI,289.397,24021,83.00,99.3,0.773,4.1,110813.65674,86664.55291,61562.98,
Vespasiano Corr&ecirc;a,4322855,vespasianense,TIAGO MANOEL FERREIRA MICHELON,113.622,1818,16.00,98.9,0.723,-,14310.53004,12559.54077,41401.03,
Viadutos,4322905,viadutense,CLAITON DOS SANTOS BRUM,268.072,4769,17.79,95.6,0.702,-,23335.95027,16472.337,31690.65,
Viam&atilde;o,4323002,viamonense,NILTON JOS&Eacute; SICA MAGALH&Atilde;ES,1496.506,224116,149.76,95.9,0.717,13.6,470583.14853,413102.04715,16508.46,
Vicente Dutra,4323101,dutrense,TOMAZ DE AQUINO ROSSATO,193.025,4665,24.17,96.1,0.638,-,17422.35921,15724.66192,24432.61,
Victor Graeff,4323200,victorense,LAIRTON ANDR&Eacute; KOECHE,238.133,2780,11.67,99.2,0.777,-,24144.00247,19296.02047,50694.20,
Vila Flores,4323309,vila-florense,EVANDRO ANT&Ocirc;NIO BRANDALISE,107.703,3646,33.85,96.8,0.742,-,22025.21913,18331.64975,62667.19,
Vila L&acirc;ngaro,4323358,vila-langarense,ANILDO COSTELLA,151.695,2079,13.71,99.6,0.705,-,19345.42102,15531.09402,57219.93,
Vila Maria,4323408,vila-mariense,MAICO SERAFINI BETTO,181.061,4413,24.37,98.7,0.761,-,25551.44019,25792.26539,57828.94,
Vila Nova do Sul,4323457,vilanovense,S&Eacute;RGIO OV&Iacute;DIO ROSO CORADINI,508.278,3863,7.60,96.1,0.662,-,21363.67729,15179.46757,23833.01,
Vista Alegre,4323507,vista-alegrense,ZAIRO RIBOLI,77.630,2660,34.27,97.9,0.739,-,15257.04236,14045.10933,40529.74,
Vista Alegre do Prata,4323606,vista-alegrense,ADAIR ZECCA,119.327,1590,13.32,94,0.780,-,16019.98956,13632.6017,39525.98,
Vista Ga&uacute;cha,4323705,vista-gauchense,CLAUDEMIR JOSE LOCATELLI,90.022,2783,30.91,100,0.757,-,19112.49132,14759.48154,29535.17,
Vit&oacute;ria das Miss&otilde;es,4323754,vitoriano,CORN&Eacute;LIO LUIS GRIMM,258.312,3260,12.62,100,0.655,-,17737.48667,13974.19049,34906.52,
Westf&aacute;lia,4323770,westfaliano,JOACIR ANT&Ocirc;NIO DOCENA,63.665,3098,48.66,98.9,0.752,25,24614.49954,20070.72549,66645.49,
Xangri-l&aacute;,4323804,xangri-laense,CELSO BASSANI BARBOSA,60.756,16463,270.97,97.3,0.735,8.51,113733.08711,107033.46123,37087.12,

<table class="fontes-container"><tr><th>Notas:</th></tr><tr><td>Escolariza&ccedil;&atilde;o <span>6 a 14 anos</span>: [população residente no município de 6 a 14 anos de idade matriculada no ensino regular/total de população residente no município de 6 a 14 anos de idade] x 100</td></tr><tr><th>Fontes:</th></tr><tr><td>Área Territorial: Área territorial brasileira 2022. Rio de Janeiro: IBGE, 2023</td></tr><tr><td>População residente: Censo 2022: População e Domicílios - Primeiros Resultados</td></tr><tr><td>Densidade demogr&aacute;fica: Censo 2022: População e Domicílios - Primeiros Resultados</td></tr><tr><td>Escolariza&ccedil;&atilde;o <span>6 a 14 anos</span>: IBGE, Censo Demográfico 2010</td></tr><tr><td>IDHM <span>&Iacute;ndice de desenvolvimento humano municipal</span>: Programa das Nações Unidas para o Desenvolvimento - PNUD</td></tr><tr><td>Mortalidade infantil: Ministério da Saúde, Departamento de Informática do Sistema Único de Saúde - DATASUS 2017</td></tr><tr><td>Receitas realizadas: Contas anuais. Receitas orçamentárias realizadas (Anexo I-C) 2017 e Despesas orçamentárias empenhadas (Anexo I-D) 2017. In: Brasil. Secretaria do Tesouro Nacional, Siconfi: Sistema de Informações Contábeis e Fiscais do Setor Público Brasileiro. Brasília, DF, [2018]. Disponível em: https://siconfi.tesouro.gov.br/siconfi/pages/public/consulta_finbra/finbra_list.jsf. Acesso em: set. 2018</td></tr><tr><td>Despesas empenhadas: Contas anuais. Receitas orçamentárias realizadas (Anexo I-C) 2017 e Despesas orçamentárias empenhadas (Anexo I-D) 2017. In: Brasil. Secretaria do Tesouro Nacional, Siconfi: Sistema de Informações Contábeis e Fiscais do Setor Público Brasileiro. Brasília, DF, [2018]. Disponível em: https://siconfi.tesouro.gov.br/siconfi/pages/public/consulta_finbra/finbra_list.jsf. Acesso em: set. 2018</td></tr><tr><td>PIB per capita: IBGE, em parceria com os Órgãos Estaduais de Estatística, Secretarias Estaduais de Governo e Superintendência da Zona Franca de Manaus - SUFRAMA</td></tr></table>
